id,long,lat,Mode,fid,h3,Commune,CodeCom,CodeProv,Province
node/21141275,-6.84483181,34.02873831,bus,21769,8839a864a1fffff,Hassan,5,421,Rabat
node/444366969,-6.78499281,34.04730911,bus,6063,8839ab916bfffff,Tabriquet,9,441,Salé
node/1131054015,-6.78481031,34.04747581,bus,6063,8839ab916bfffff,Tabriquet,9,441,Salé
node/1311854956,-6.86427111,33.98263601,tram,21731,8839a865bdfffff,Agdal Riyad,1,421,Rabat
node/1311857650,-6.86089621,33.98614011,tram,21737,8839a865b1fffff,Agdal Riyad,1,421,Rabat
node/1311859342,-6.84926081,33.99721281,tram,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/1311859666,-6.84391421,33.99971041,tram,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/1311863524,-6.82661951,34.01933321,tram,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/1385104795,-6.81629021,34.03794061,tram,21763,8839a864b1fffff,Bab Lamrissa,3,441,Salé
node/1385104799,-6.81544021,34.04086351,tram,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/1385104813,-6.79441991,34.05414511,tram,21775,8839a86493fffff,Tabriquet,9,441,Salé
node/1385104814,-6.80092231,34.04758701,tram,21773,8839a86497fffff,Tabriquet,9,441,Salé
node/1385104815,-6.81140801,34.04315511,tram,21758,8839a864bbfffff,Tabriquet,9,441,Salé
node/1385104817,-6.82525481,34.02498571,tram,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/1385104828,-6.80679741,34.04546201,tram,21758,8839a864bbfffff,Tabriquet,9,441,Salé
node/1385128920,-6.81260471,34.03546481,tram,21763,8839a864b1fffff,Tabriquet,9,441,Salé
node/1385128927,-6.85794241,33.98921351,tram,21733,8839a865b9fffff,Agdal Riyad,1,421,Rabat
node/1385128949,-6.85228561,33.99519701,tram,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/1385128950,-6.85000261,34.01879581,tram,21747,8839a86599fffff,Hassan,5,421,Rabat
node/1385128952,-6.79965311,34.03467071,tram,21762,8839a864b3fffff,Bettana,5,441,Salé
node/1385128955,-6.84308781,34.00447651,tram,21750,8839a86593fffff,Agdal Riyad,1,421,Rabat
node/1385128965,-6.85914911,34.01077211,tram,21745,8839a8659dfffff,Hassan,5,421,Rabat
node/1385128984,-6.84294301,34.02067631,tram,21767,8839a864a5fffff,Hassan,5,421,Rabat
node/1385128993,-6.85465701,34.01614441,tram,21747,8839a86599fffff,Hassan,5,421,Rabat
node/1385129014,-6.83142381,34.01886511,tram,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/1385129016,-6.80667711,34.03497461,tram,21762,8839a864b3fffff,Bettana,5,441,Salé
node/1558969227,-7.01273491,33.88785991,bus,21395,8839a86f31fffff,Skhirate,5,501,Skhirate- Témara
node/1631787343,-6.73621881,33.99060171,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/1653197100,-6.83143381,34.01803301,tram,5636,8839ab9a4dfffff,Hassan,5,421,Rabat
node/1653197101,-6.83415861,34.02366391,tram,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/1653197102,-6.83937111,34.01174271,tram,21746,8839a8659bfffff,Agdal Riyad,1,421,Rabat
node/1653197103,-6.84296101,34.00907201,tram,21750,8839a86593fffff,Agdal Riyad,1,421,Rabat
node/1653197107,-6.83889141,34.02185371,tram,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/1653197109,-6.83614431,34.01599831,tram,5636,8839ab9a4dfffff,Hassan,5,421,Rabat
node/1654142232,-6.82216351,34.02538701,tram,21761,8839a864b5fffff,Hassan,5,421,Rabat
node/1654158466,-6.81939131,34.03214161,tram,21761,8839a864b5fffff,Bab Lamrissa,3,441,Salé
node/1700427465,-6.92898541,33.94813831,bus,21403,8839a86ee3fffff,Harhoura,3,501,Skhirate- Témara
node/1700427704,-6.97521691,33.91387271,bus,21591,8839a86c41fffff,Harhoura,3,501,Skhirate- Témara
node/1770217635,-6.92524181,33.89974721,bus,21609,8839a86c17fffff,Témara,7,501,Skhirate- Témara
node/1824603746,-6.85323291,33.98513001,bus,21737,8839a865b1fffff,Agdal Riyad,1,421,Rabat
node/1824603809,-6.85049891,33.98546261,bus,21736,8839a865b3fffff,Agdal Riyad,1,421,Rabat
node/1824603859,-6.85219941,33.98491101,taxi,21737,8839a865b1fffff,Agdal Riyad,1,421,Rabat
node/1824603869,-6.84958701,33.98338081,taxi,21736,8839a865b3fffff,Souissi,6,421,Rabat
node/1824603870,-6.85003761,33.98548041,bus,21736,8839a865b3fffff,Agdal Riyad,1,421,Rabat
node/1824603937,-6.85375511,33.98739301,taxi,21737,8839a865b1fffff,Agdal Riyad,1,421,Rabat
node/1867480200,-7.03928551,33.85454971,train,21714,8839a86897fffff,Skhirate,5,501,Skhirate- Témara
node/2562113443,-6.82122161,33.97383921,bus,5649,8839ab9a2dfffff,El Youssoufia,3,421,Rabat
node/2572775481,-6.93079331,33.91747891,train,21419,8839a86ea5fffff,Témara,7,501,Skhirate- Témara
node/2671776678,-6.76775451,34.07803611,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/2671777021,-6.76768511,34.07787081,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/2817076543,-6.76771441,34.07806341,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/2819226556,-6.83672761,34.01598471,train,5636,8839ab9a4dfffff,Hassan,5,421,Rabat
node/2972378141,-6.82213651,34.02541741,tram,21761,8839a864b5fffff,Hassan,5,421,Rabat
node/2972378149,-6.81142641,34.04318711,tram,21758,8839a864bbfffff,Tabriquet,9,441,Salé
node/2972388834,-6.80096121,34.04760041,tram,21773,8839a86497fffff,Tabriquet,9,441,Salé
node/2972388882,-6.81547261,34.04089121,tram,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/2972388898,-6.81632391,34.03794481,tram,21763,8839a864b1fffff,Bab Lamrissa,3,441,Salé
node/2972388903,-6.82534801,34.02534681,tram,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/2995242953,-6.90018181,33.92957031,bus,21412,8839a86eb5fffff,Témara,7,501,Skhirate- Témara
node/3150442158,-6.90809621,33.92465011,bus,21546,8839a86cc9fffff,Témara,7,501,Skhirate- Témara
node/3150442159,-6.86480311,33.95384091,bus,5550,8839ab9b45fffff,Agdal Riyad,1,421,Rabat
node/3150442160,-6.87402441,33.96010371,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/3150442161,-6.86978161,33.94872911,bus,5534,8839ab9b6bfffff,Agdal Riyad,1,421,Rabat
node/3150442162,-6.84707941,33.99654651,bus,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/3150442163,-6.89118261,33.92943431,bus,21411,8839a86eb7fffff,Témara,7,501,Skhirate- Témara
node/3150442164,-6.84125681,34.02298691,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/3150442165,-6.87301731,33.96057281,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/3150442167,-6.92123471,33.89101991,bus,21531,8839a86cedfffff,Témara,7,501,Skhirate- Témara
node/3150442168,-6.92172421,33.88171971,bus,21535,8839a86ce5fffff,Témara,7,501,Skhirate- Témara
node/3150442169,-6.92183641,33.88666981,bus,21531,8839a86cedfffff,Témara,7,501,Skhirate- Témara
node/3150442170,-6.89676241,33.92703491,bus,21411,8839a86eb7fffff,Témara,7,501,Skhirate- Témara
node/3150442171,-6.83868741,34.01492521,bus,21746,8839a8659bfffff,Agdal Riyad,1,421,Rabat
node/3150442172,-6.88414271,33.93597171,bus,21413,8839a86eb3fffff,Témara,7,501,Skhirate- Témara
node/3150442173,-6.90606611,33.92737661,bus,21412,8839a86eb5fffff,Témara,7,501,Skhirate- Témara
node/3150442174,-6.91198851,33.91611531,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/3150442175,-6.87010091,33.96610771,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/3150442176,-6.85639641,33.98218761,bus,21737,8839a865b1fffff,Agdal Riyad,1,421,Rabat
node/3150442177,-6.84078851,34.01090171,bus,21746,8839a8659bfffff,Agdal Riyad,1,421,Rabat
node/3150442178,-6.85140921,33.98860391,bus,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/3150442180,-6.85025891,33.99545241,bus,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/3150442182,-6.92105561,33.90232981,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/3150442183,-6.91846821,33.90865581,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/3150442184,-6.90234621,33.92874851,bus,21412,8839a86eb5fffff,Témara,7,501,Skhirate- Témara
node/3150442186,-6.91013431,33.91951911,bus,21546,8839a86cc9fffff,Témara,7,501,Skhirate- Témara
node/3150442187,-6.91591611,33.91103511,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/3150442188,-6.86986131,33.95792891,bus,5550,8839ab9b45fffff,Agdal Riyad,1,421,Rabat
node/3150442189,-6.92070221,33.90659821,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/3150442194,-6.91362891,33.91358161,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/3150442195,-6.90876261,33.92291241,bus,21546,8839a86cc9fffff,Témara,7,501,Skhirate- Témara
node/3150442196,-6.86665261,33.95147021,bus,5534,8839ab9b6bfffff,Agdal Riyad,1,421,Rabat
node/3150442198,-6.87512361,33.96009731,bus,5546,8839ab9b4dfffff,Agdal Riyad,1,421,Rabat
node/3150442199,-6.86273241,33.97557311,bus,21735,8839a865b5fffff,Agdal Riyad,1,421,Rabat
node/3150442200,-6.83936241,34.01811121,bus,21766,8839a864a7fffff,Agdal Riyad,1,421,Rabat
node/3586353518,-6.83135261,34.02255691,taxi,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/3586376540,-6.85501341,34.00167441,taxi,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/3586376541,-6.85502671,34.00136821,bus,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/3586376542,-6.85524121,34.00143151,bus,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/3586378582,-6.85180591,34.00769491,bus,21751,8839a86591fffff,Agdal Riyad,1,421,Rabat
node/3586378583,-6.85185971,34.00787571,bus,21751,8839a86591fffff,Agdal Riyad,1,421,Rabat
node/3586387006,-6.85278091,34.00884471,bus,21751,8839a86591fffff,Agdal Riyad,1,421,Rabat
node/3586496249,-6.80440771,34.05192111,bus,21773,8839a86497fffff,Tabriquet,9,441,Salé
node/3586496250,-6.81324371,34.03539081,bus,21763,8839a864b1fffff,Bettana,5,441,Salé
node/3586496251,-6.79781641,34.05785831,bus,21775,8839a86493fffff,Tabriquet,9,441,Salé
node/3586496252,-6.80430871,34.05185141,bus,21773,8839a86497fffff,Tabriquet,9,441,Salé
node/3586496253,-6.79605691,34.05677191,bus,21775,8839a86493fffff,Tabriquet,9,441,Salé
node/3586510199,-6.78553951,34.05911091,bus,6080,8839ab9145fffff,Tabriquet,9,441,Salé
node/3586510200,-6.78857041,34.05758981,bus,6080,8839ab9145fffff,Tabriquet,9,441,Salé
node/3586516918,-6.78285001,34.06099351,bus,6082,8839ab9141fffff,Tabriquet,9,441,Salé
node/3586516919,-6.78205131,34.06186731,taxi,6082,8839ab9141fffff,Tabriquet,9,441,Salé
node/3586521111,-6.77460421,34.07043021,bus,6077,8839ab914bfffff,Layayda,7,441,Salé
node/3586521112,-6.77826121,34.06730871,bus,6077,8839ab914bfffff,Layayda,7,441,Salé
node/3586618969,-6.76762251,34.07787541,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/3593108778,-6.85473631,33.99373991,bus,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/3593108779,-6.85542571,33.99377111,bus,21733,8839a865b9fffff,Agdal Riyad,1,421,Rabat
node/3593340052,-6.85202721,34.00445681,bus,21751,8839a86591fffff,Agdal Riyad,1,421,Rabat
node/3674168625,-6.79360061,34.05495071,bus,21775,8839a86493fffff,Tabriquet,9,441,Salé
node/3674168626,-6.79346961,34.05481621,bus,21775,8839a86493fffff,Tabriquet,9,441,Salé
node/3674171945,-6.85818441,33.99460431,bus,21733,8839a865b9fffff,Agdal Riyad,1,421,Rabat
node/3696236724,-6.83098911,34.02235071,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/3696236925,-6.82741851,34.02421721,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/3696238694,-6.81476361,34.03560441,bus,21763,8839a864b1fffff,Tabriquet,9,441,Salé
node/3696241011,-6.80680891,34.03487951,bus,21762,8839a864b3fffff,Bettana,5,441,Salé
node/3696242866,-6.77898361,34.06711911,bus,6082,8839ab9141fffff,Tabriquet,9,441,Salé
node/3696242867,-6.78270461,34.06186421,bus,6082,8839ab9141fffff,Tabriquet,9,441,Salé
node/3784849374,-6.78442331,34.04752781,taxi,6063,8839ab916bfffff,Tabriquet,9,441,Salé
node/4332674678,-6.91883911,33.90501891,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/4332674679,-6.91895201,33.90525511,bus,21611,8839a86c13fffff,Témara,7,501,Skhirate- Témara
node/4332674680,-6.91067201,33.91255161,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/4332674681,-6.91082601,33.91265501,bus,21544,8839a86ccdfffff,Témara,7,501,Skhirate- Témara
node/4363428690,-6.85659961,33.95981041,bus,5551,8839ab9b43fffff,Agdal Riyad,1,421,Rabat
node/4460652430,-6.87473201,33.97987401,bus,21743,8839a865a3fffff,Yacoub El Mansour,9,421,Rabat
node/4460652431,-6.86825181,33.98984001,bus,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/4510444089,-6.85132971,33.99994251,bus,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/4510444189,-6.84958681,34.00056291,taxi,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/4592815883,-6.84927281,33.99724521,tram,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/4592815884,-6.83940361,34.01176061,tram,21746,8839a8659bfffff,Agdal Riyad,1,421,Rabat
node/4592815885,-6.84300081,34.00908491,tram,21750,8839a86593fffff,Agdal Riyad,1,421,Rabat
node/4592815886,-6.86093201,33.98615771,tram,21737,8839a865b1fffff,Agdal Riyad,1,421,Rabat
node/4592815887,-6.84312221,34.00445231,tram,21750,8839a86593fffff,Agdal Riyad,1,421,Rabat
node/4592815888,-6.85232221,33.99521371,tram,21732,8839a865bbfffff,Agdal Riyad,1,421,Rabat
node/4592816489,-6.86430681,33.98265361,tram,21731,8839a865bdfffff,Agdal Riyad,1,421,Rabat
node/4592816490,-6.83615531,34.01602371,tram,5636,8839ab9a4dfffff,Hassan,5,421,Rabat
node/4592816491,-6.84396161,33.99970791,tram,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/4592816492,-6.83145201,34.01806281,tram,5636,8839ab9a4dfffff,Hassan,5,421,Rabat
node/4592889789,-6.81258091,34.03549561,tram,21763,8839a864b1fffff,Tabriquet,9,441,Salé
node/4592889790,-6.83417811,34.02369581,tram,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/4592889791,-6.84294861,34.02069161,tram,21767,8839a864a5fffff,Hassan,5,421,Rabat
node/4592889792,-6.81942191,34.03215371,tram,21761,8839a864b5fffff,Bab Lamrissa,3,441,Salé
node/4592889793,-6.80667801,34.03500411,tram,21762,8839a864b3fffff,Tabriquet,9,441,Salé
node/4592889794,-6.79964601,34.03470901,tram,21762,8839a864b3fffff,Bettana,5,441,Salé
node/4592889795,-6.79446701,34.05417431,tram,21775,8839a86493fffff,Tabriquet,9,441,Salé
node/4592889796,-6.85919441,34.01079801,tram,21745,8839a8659dfffff,Hassan,5,421,Rabat
node/4592889797,-6.85797931,33.98923971,tram,21733,8839a865b9fffff,Agdal Riyad,1,421,Rabat
node/4592889798,-6.80682661,34.04549631,tram,21758,8839a864bbfffff,Tabriquet,9,441,Salé
node/4592889799,-6.83890791,34.02188331,tram,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/4592889800,-6.83139281,34.01887441,tram,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/4592889801,-6.85001621,34.01881271,tram,21747,8839a86599fffff,Hassan,5,421,Rabat
node/4592889802,-6.85469601,34.01616181,tram,21747,8839a86599fffff,Hassan,5,421,Rabat
node/4592889803,-6.82664371,34.01936491,tram,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/4720745494,-6.80144281,34.05042411,bus,21773,8839a86497fffff,Tabriquet,9,441,Salé
node/4986415527,-6.81785501,34.04863671,bus,21774,8839a86495fffff,Bab Lamrissa,3,441,Salé
node/4995934821,-6.80696181,34.03511071,bus,21762,8839a864b3fffff,Tabriquet,9,441,Salé
node/5289375822,-6.83476271,34.01586261,bus,5636,8839ab9a4dfffff,Hassan,5,421,Rabat
node/5574347121,-6.85143141,34.00294641,bus,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/5574349521,-6.92697101,33.92755801,bus,21421,8839a86ea1fffff,Témara,7,501,Skhirate- Témara
node/5769102796,-6.84203121,34.02633711,bus,21769,8839a864a1fffff,Hassan,5,421,Rabat
node/5794802474,-6.78468751,34.04347391,bus,6068,8839ab9161fffff,Bettana,5,441,Salé
node/6450146831,-6.86458201,34.00506861,tram,21755,8839a86583fffff,Yacoub El Mansour,9,421,Rabat
node/6450146832,-6.86455521,34.00504611,tram,21755,8839a86583fffff,Yacoub El Mansour,9,421,Rabat
node/6562843098,-6.83318961,34.02111921,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/6726659199,-6.87075871,33.97414501,bus,5548,8839ab9b49fffff,Agdal Riyad,1,421,Rabat
node/6731711242,-6.77067491,34.01897311,bus,6094,8839ab9125fffff,Hssaine,6,441,Salé
node/6732642319,-6.79020131,34.07791261,bus,5980,8839ab9323fffff,Bab Lamrissa,3,441,Salé
node/6745875630,-6.90726001,33.96962771,bus,21407,8839a86ed1fffff,Yacoub El Mansour,9,421,Rabat
node/6753377454,-6.86784231,34.00087751,tram,21755,8839a86583fffff,Yacoub El Mansour,9,421,Rabat
node/6753377455,-6.86789551,34.00089791,tram,21755,8839a86583fffff,Yacoub El Mansour,9,421,Rabat
node/6753377456,-6.87189711,33.99531081,tram,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/6753377457,-6.87183321,33.99530261,tram,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/6753377458,-6.87176031,33.99148131,tram,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/6753377459,-6.87173151,33.99145201,tram,21753,8839a86587fffff,Yacoub El Mansour,9,421,Rabat
node/6753379039,-6.95840101,33.92585211,bus,21580,8839a86c5dfffff,Harhoura,3,501,Skhirate- Témara
node/6757365358,-6.87923131,33.95805531,bus,21427,8839a86e93fffff,Agdal Riyad,1,421,Rabat
node/6807648044,-6.82552681,34.01389511,bus,5641,8839ab9a41fffff,Hassan,5,421,Rabat
node/6817166408,-7.05635931,33.86548421,bus,21711,8839a8689dfffff,Skhirate,5,501,Skhirate- Témara
node/6838446675,-6.73652971,33.98836121,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/6847168411,-6.85506381,34.00141891,bus,21749,8839a86595fffff,Agdal Riyad,1,421,Rabat
node/6988270404,-6.83613481,34.02276011,bus,21766,8839a864a7fffff,Hassan,5,421,Rabat
node/7213813771,-6.79329361,34.03427141,tram,6066,8839ab9165fffff,Bettana,5,441,Salé
node/7213813772,-6.79330141,34.03423401,tram,6066,8839ab9165fffff,Bettana,5,441,Salé
node/7446934254,-6.78697711,34.03238991,tram,6065,8839ab9167fffff,Bettana,5,441,Salé
node/7446934255,-6.78698691,34.03235061,tram,6065,8839ab9167fffff,Bettana,5,441,Salé
node/7660579360,-6.78056311,34.03099891,tram,6065,8839ab9167fffff,Bettana,5,441,Salé
node/7660579361,-6.78054921,34.03103131,tram,6065,8839ab9167fffff,Bettana,5,441,Salé
node/7660579362,-6.77408001,34.02987161,tram,6092,8839ab9129fffff,Hssaine,6,441,Salé
node/7660579363,-6.77405691,34.02989541,tram,6092,8839ab9129fffff,Hssaine,6,441,Salé
node/7660579364,-6.76796001,34.02848291,tram,6091,8839ab912bfffff,Hssaine,6,441,Salé
node/7660579365,-6.76792111,34.02849761,tram,6091,8839ab912bfffff,Hssaine,6,441,Salé
node/7660579366,-6.76243651,34.02713361,tram,6091,8839ab912bfffff,Hssaine,6,441,Salé
node/7660579367,-6.76241951,34.02716441,tram,6091,8839ab912bfffff,Hssaine,6,441,Salé
node/7660579368,-6.75896091,34.02618821,tram,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/7660579369,-6.75898701,34.02623911,tram,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/7660579370,-6.75363631,34.02513491,tram,6087,8839ab9135fffff,Hssaine,6,441,Salé
node/7660579371,-6.75361981,34.02517191,tram,6087,8839ab9135fffff,Hssaine,6,441,Salé
node/8191082094,-6.84252711,34.02021691,taxi,21767,8839a864a5fffff,Hassan,5,421,Rabat
node/8468091121,-6.86851641,33.98829021,taxi,21731,8839a865bdfffff,Yacoub El Mansour,9,421,Rabat
node/8744658300,-6.80589261,34.03559691,taxi,21762,8839a864b3fffff,Tabriquet,9,441,Salé
node/8744658301,-6.80653311,34.03508041,taxi,21762,8839a864b3fffff,Tabriquet,9,441,Salé
node/8932549959,-6.73660501,33.98843581,bus,5621,8839ab9a81fffff,Hssaine,6,441,Salé
node/8932611505,-6.78642041,34.08135011,bus,5980,8839ab9323fffff,Layayda,7,441,Salé
node/8944527995,-6.93280851,33.89368681,bus,21593,8839a86c3bfffff,Témara,7,501,Skhirate- Témara
node/8950936525,-6.82561771,34.01394051,bus,5641,8839ab9a41fffff,Hassan,5,421,Rabat
node/8958219671,-6.81704161,34.03501111,bus,21763,8839a864b1fffff,Bab Lamrissa,3,441,Salé
node/8958219672,-6.79236031,34.03481051,bus,6066,8839ab9165fffff,Bettana,5,441,Salé
node/8958219673,-6.79219151,34.03501761,bus,6066,8839ab9165fffff,Bettana,5,441,Salé
node/8958219674,-6.77872191,34.03093341,bus,6092,8839ab9129fffff,Bettana,5,441,Salé
node/8958219675,-6.77877751,34.03067341,bus,6092,8839ab9129fffff,Bettana,5,441,Salé
node/8958219676,-6.76916581,34.02897991,bus,6096,8839ab9121fffff,Hssaine,6,441,Salé
node/8959926227,-6.75767061,34.02604311,bus,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/8959926228,-6.75786911,34.02577681,bus,6095,8839ab9123fffff,Hssaine,6,441,Salé
node/8959926229,-6.74760751,34.02221061,bus,6087,8839ab9135fffff,Hssaine,6,441,Salé
node/8959926230,-6.74785831,34.02199711,bus,6087,8839ab9135fffff,Hssaine,6,441,Salé
node/8959926231,-6.73732341,34.01537671,bus,5585,8839ab9addfffff,Hssaine,6,441,Salé
node/8959926232,-6.73727641,34.01509101,bus,5585,8839ab9addfffff,Hssaine,6,441,Salé
node/8959926235,-6.74130041,34.00840521,bus,5595,8839ab9ac3fffff,Hssaine,6,441,Salé
node/8959926236,-6.74100871,34.00828431,bus,5595,8839ab9ac3fffff,Hssaine,6,441,Salé
node/8959926238,-6.74706451,34.00332001,bus,5593,8839ab9ac7fffff,Hssaine,6,441,Salé
node/8959926239,-6.73808431,33.99572031,bus,5617,8839ab9a89fffff,Hssaine,6,441,Salé
node/8959926241,-6.73972531,33.98562781,bus,5619,8839ab9a85fffff,Hssaine,6,441,Salé
node/8959926242,-6.73470421,34.02854391,bus,6088,8839ab9133fffff,Hssaine,6,441,Salé
node/8959926243,-6.73489191,34.02856621,bus,6088,8839ab9133fffff,Hssaine,6,441,Salé
node/8959926244,-6.73540481,34.03816181,bus,6084,8839ab913bfffff,Layayda,7,441,Salé
node/8959926245,-6.82887051,34.02427861,bus,5638,8839ab9a49fffff,Hassan,5,421,Rabat
node/8960247611,-6.80032581,34.02877971,bus,5631,8839ab9a59fffff,Bettana,5,441,Salé
node/8960247612,-6.80048061,34.02868551,bus,5631,8839ab9a59fffff,Bettana,5,441,Salé
node/8960247614,-6.81649671,34.04152691,bus,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/8960247615,-6.81668541,34.04149541,bus,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/8960247616,-6.82025371,34.04136521,bus,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/8960300417,-6.82040221,34.04124491,bus,21759,8839a864b9fffff,Bab Lamrissa,3,441,Salé
node/8960300418,-6.82782101,34.04616351,bus,21777,8839a86487fffff,Bab Lamrissa,3,441,Salé
node/8960300419,-6.82769231,34.04621241,bus,21777,8839a86487fffff,Bab Lamrissa,3,441,Salé
node/8960300420,-6.82234111,34.05406491,bus,21778,8839a86483fffff,Bab Lamrissa,3,441,Salé
node/8960300421,-6.82242161,34.05409381,bus,21778,8839a86483fffff,Bab Lamrissa,3,441,Salé
node/8960300422,-6.80962201,34.05436561,bus,21776,8839a86491fffff,Bab Lamrissa,3,441,Salé
node/8960300423,-6.80939001,34.05432201,bus,21776,8839a86491fffff,Bab Lamrissa,3,441,Salé
node/8960300424,-6.80399711,34.05887141,bus,21776,8839a86491fffff,Bab Lamrissa,3,441,Salé
node/8960300425,-6.80394211,34.05869811,bus,21776,8839a86491fffff,Bab Lamrissa,3,441,Salé
node/8960300427,-6.78551901,34.04034581,bus,6068,8839ab9161fffff,Bettana,5,441,Salé
node/8960300428,-6.78527921,34.04030451,bus,6068,8839ab9161fffff,Bettana,5,441,Salé
node/8960300430,-6.79071901,34.06945091,bus,5978,8839ab9327fffff,Bab Lamrissa,3,441,Salé
node/8960300431,-6.79061801,34.06935801,bus,5978,8839ab9327fffff,Bab Lamrissa,3,441,Salé
node/8960300432,-6.78273641,34.07581631,bus,5975,8839ab9335fffff,Layayda,7,441,Salé
node/8960300433,-6.78263471,34.07576031,bus,5975,8839ab9335fffff,Layayda,7,441,Salé
node/8960407127,-6.80751731,34.04500961,bus,21758,8839a864bbfffff,Tabriquet,9,441,Salé
node/8960407128,-6.80772081,34.04524151,bus,21758,8839a864bbfffff,Tabriquet,9,441,Salé
node/8960407129,-6.79250511,34.06116591,bus,6076,8839ab914dfffff,Tabriquet,9,441,Salé
node/8960407130,-6.79252421,34.06081131,bus,6076,8839ab914dfffff,Tabriquet,9,441,Salé
node/8960407131,-6.76422151,34.07502791,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/8960407132,-6.76685711,34.07330671,bus,5974,8839ab9337fffff,Layayda,7,441,Salé
node/8960407133,-6.78336221,34.05107381,bus,6063,8839ab916bfffff,Tabriquet,9,441,Salé
node/8960407134,-6.78320661,34.05091361,bus,6063,8839ab916bfffff,Tabriquet,9,441,Salé
node/8960407135,-6.79596181,34.04194991,bus,6062,8839ab916dfffff,Tabriquet,9,441,Salé
node/8960407136,-6.79546011,34.04159001,bus,6062,8839ab916dfffff,Bettana,5,441,Salé
node/8960437127,-6.82390851,34.01689231,bus,5641,8839ab9a41fffff,Hassan,5,421,Rabat
node/8968579006,-6.83957471,34.01822141,bus,21766,8839a864a7fffff,Agdal Riyad,1,421,Rabat
node/8968579009,-6.84355001,34.00171781,bus,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/8968579010,-6.84333691,34.00143001,bus,21748,8839a86597fffff,Agdal Riyad,1,421,Rabat
node/8968579011,-6.86502761,33.98188941,bus,21731,8839a865bdfffff,Agdal Riyad,1,421,Rabat
